"sentinel-s2-l2a","tiles/28/L/DQ/2018/5/29/0/productInfo.json","1035","2020-03-13T11:37:14.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2018/5/9/0/productInfo.json","1031","2020-03-12T05:03:03.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2018/6/28/0/productInfo.json","1035","2020-03-12T08:05:58.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2018/7/18/0/productInfo.json","1035","2020-03-10T11:14:09.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2018/7/28/0/productInfo.json","1035","2020-03-09T23:33:36.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2018/7/8/0/productInfo.json","1031","2020-03-08T20:16:58.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2018/8/17/0/productInfo.json","1035","2020-03-09T08:44:59.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2018/8/27/0/productInfo.json","1035","2020-03-10T14:33:25.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2018/8/7/0/productInfo.json","1031","2020-03-09T04:56:28.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2018/9/16/0/productInfo.json","1035","2020-03-06T21:49:39.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2018/9/26/0/productInfo.json","1035","2020-03-07T15:29:32.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2018/9/6/0/productInfo.json","1031","2020-03-06T23:07:02.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/1/14/0/productInfo.json","1035","2019-01-14T18:23:05.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/1/24/0/productInfo.json","1035","2019-01-24T22:58:14.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/1/4/0/productInfo.json","1031","2019-01-04T21:03:07.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/10/1/0/productInfo.json","1035","2019-10-02T00:48:54.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/10/11/0/productInfo.json","1039","2019-10-11T18:02:01.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/10/21/0/productInfo.json","1039","2019-10-21T22:21:24.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/10/31/0/productInfo.json","1039","2019-10-31T16:07:46.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/11/10/0/productInfo.json","1039","2019-11-10T16:18:46.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/11/20/0/productInfo.json","1039","2019-11-20T16:46:06.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/11/30/0/productInfo.json","1039","2019-11-30T19:55:47.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/12/10/0/productInfo.json","1039","2019-12-10T21:07:23.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/12/20/0/productInfo.json","1039","2019-12-20T15:52:19.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/12/30/0/productInfo.json","1039","2019-12-30T21:15:48.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/2/13/0/productInfo.json","1035","2019-02-13T22:37:20.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/2/23/0/productInfo.json","1035","2019-02-23T22:42:44.000Z"
